"DR_NO","DATETIME","AREA","AREA.NAME","Rpt.Dist.No","Part.1.2","Crm.Cd","Crm.Cd.Desc","Mocodes","Vict.Age","Vict.Sex","Vict.Descent","Premis.Cd","Premis.Desc","Weapon.Used.Cd","Weapon.Desc","LAT","LON","Location","CALOSA7URN","Gas.Price","temp","visibility","precip","sunrise","sunset","conditions","description","distance_to_center"
220104349,"2022-01-06 15:00",1,"Central",154,2,624,"BATTERY - SIMPLE ASSAULT","0416 1218 2004 0913",24,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.2493,"500 S LOS ANGELES ST ",6.5,4.82,13.4,12.8,0,"06:59","16:58","Clear","Clear conditions throughout the day.",866.113077327793
220104376,"2022-01-06 15:30",1,"Central",142,2,624,"BATTERY - SIMPLE ASSAULT","1402 0444 0913",29,"F","B",147,"POOL-PUBLIC/OUTDOOR OR INDOOR*",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.053,-118.2512,"300 S GRAND AV ",6.5,4.82,13.4,12.8,0,"06:59","16:58","Clear","Clear conditions throughout the day.",698.509762998311
220104360,"2022-01-06 16:30",1,"Central",156,2,930,"CRIMINAL THREATS - NO WEAPON DISPLAYED","1218 2004 0913 0443",60,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT",34.0437,-118.2455,"500 S SAN PEDRO ST ",6.5,4.82,13.4,12.8,0,"06:59","16:58","Clear","Clear conditions throughout the day.",964.779674721722
220104366,"2022-01-06 17:55",1,"Central",138,2,624,"BATTERY - SIMPLE ASSAULT","0416 1822",21,"M","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0468,-118.2415,"300 S ALAMEDA ST ",6.5,4.82,13.4,12.8,0,"06:59","16:58","Clear","Clear conditions throughout the day.",637.64540216912
220104365,"2022-01-06 19:30",1,"Central",157,1,210,"ROBBERY","0344 0416 1822 1218",58,"M","H",102,"SIDEWALK",303,"BRASS KNUCKLES",34.0435,-118.2427,"5TH SAN PEDRO ST",6.5,4.82,13.4,12.8,0,"06:59","16:58","Clear","Clear conditions throughout the day.",976.593716798603
220104375,"2022-01-06 22:05",1,"Central",119,2,624,"BATTERY - SIMPLE ASSAULT","2004 0416 0910 1266",26,"F","H",834,"LA UNION STATION (NOT LINE SPECIFIC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0561,-118.2375,"800 N ALAMEDA ST ",6.5,4.82,13.4,12.8,0,"06:59","16:58","Clear","Clear conditions throughout the day.",714.355096941368
220104465,"2022-01-06 23:00",1,"Central",153,2,930,"CRIMINAL THREATS - NO WEAPON DISPLAYED","1912 0913 2002 0601",29,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT",34.046,-118.251,"200 W 6TH ST ",6.5,4.82,13.4,12.8,0,"06:59","16:58","Clear","Clear conditions throughout the day.",968.094581681137
220104370,"2022-01-06 23:00",1,"Central",119,2,860,"BATTERY WITH SEXUAL CONTACT","0522 0910 1266 1822",26,"F","B",834,"LA UNION STATION (NOT LINE SPECIFIC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0561,-118.2375,"800 N ALAMEDA ST ",6.5,4.82,13.4,12.8,0,"06:59","16:58","Clear","Clear conditions throughout the day.",714.355096941368
220104377,"2022-01-07 03:30",1,"Central",138,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","2000 0416 0444 0913",0,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0479,-118.2454,"200 BOYD ST ",6.5,4.82,11.5,4.9,0,"06:59","16:59","Partially cloudy","Partly cloudy throughout the day.",507.89103643115
220104390,"2022-01-07 11:00",1,"Central",112,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1300 0329 1822",0,"X","X",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON",34.057,-118.2437,"MAIN ST W ALYSSO ST",6.5,4.82,11.5,4.9,0,"06:59","16:59","Partially cloudy","Partly cloudy throughout the day.",530.439690835475
220104410,"2022-01-07 13:00",1,"Central",143,2,930,"CRIMINAL THREATS - NO WEAPON DISPLAYED","0421 0443 1813 2000",25,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT",34.0495,-118.2494,"400 S BROADWAY ",6.5,4.82,11.5,4.9,0,"06:59","16:59","Partially cloudy","Partly cloudy throughout the day.",608.879895822389
220104669,"2022-01-07 13:10",1,"Central",164,2,624,"BATTERY - SIMPLE ASSAULT","1822",44,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0453,-118.249,"6TH LOS ANGELES",6.5,4.82,11.5,4.9,0,"06:59","16:59","Partially cloudy","Partly cloudy throughout the day.",914.598573276847
230104493,"2022-01-07 16:00",1,"Central",153,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","1813 1814 0356",37,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,"UNKNOWN WEAPON/OTHER WEAPON",34.046,-118.251,"200 W 6TH ST ",6.5,4.82,11.5,4.9,0,"06:59","16:59","Partially cloudy","Partly cloudy throughout the day.",968.094581681137
220104439,"2022-01-08 01:00",1,"Central",119,2,624,"BATTERY - SIMPLE ASSAULT","1266 1822 0910 0444",25,"F","H",834,"LA UNION STATION (NOT LINE SPECIFIC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0561,-118.2375,"800 N ALAMEDA ST ",6.5,4.82,13.1,12.4,0,"06:59","17:00","Partially cloudy","Partly cloudy throughout the day.",714.355096941368
220104419,"2022-01-08 04:30",1,"Central",111,1,210,"ROBBERY","1822 1218 0344 2004",37,"M","H",124,"BUS STOP",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0606,-118.2439,"CESAR E CHAVEZ GRAND",6.5,4.82,13.1,12.4,0,"06:59","17:00","Partially cloudy","Partly cloudy throughout the day.",931.402578636623
220104471,"2022-01-08 11:30",1,"Central",153,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 0411 1402",0,"X","X",412,"ELECTRONICS STORE (IE:RADIO SHACK, ETC.)",200,"KNIFE WITH BLADE 6INCHES OR LESS",34.0481,-118.2507,"500 S BROADWAY ",6.5,4.82,13.1,12.4,0,"06:59","17:00","Partially cloudy","Partly cloudy throughout the day.",794.199434130006
220104445,"2022-01-08 13:00",1,"Central",144,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","2032 1218 0377 0346 1008 0344 1822 1202",76,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0474,-118.2496,"5TH SPRING",6.5,4.82,13.1,12.4,0,"06:59","17:00","Partially cloudy","Partly cloudy throughout the day.",766.50635606971
220104457,"2022-01-08 13:30",1,"Central",123,2,860,"BATTERY WITH SEXUAL CONTACT","0910 1402 1822 2004 0305 0522 0448 2048",20,"F","H",901,"MTA - RED LINE - CIVIC CENTER/GRAND PARK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0529,-118.2445,"1ST SPRING",6.5,4.82,13.1,12.4,0,"06:59","17:00","Partially cloudy","Partly cloudy throughout the day.",105.631836616383
220104474,"2022-01-08 16:30",1,"Central",145,1,761,"BRANDISH WEAPON","0334 0913 1218 2004 0603",53,"M","B",516,"SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS",200,"KNIFE WITH BLADE 6INCHES OR LESS",34.0481,-118.2472,"400 S MAIN ST ",6.5,4.82,13.1,12.4,0,"06:59","17:00","Partially cloudy","Partly cloudy throughout the day.",563.122963708484
220104472,"2022-01-09 00:30",1,"Central",138,2,624,"BATTERY - SIMPLE ASSAULT","1822 2004 0416 1266",50,"M","H",503,"HOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0479,-118.2454,"200 BOYD ST ",6.5,4.82,14.3,12.9,0,"06:59","17:01","Clear","Clear conditions throughout the day.",507.89103643115
220104510,"2022-01-09 02:00",1,"Central",112,2,624,"BATTERY - SIMPLE ASSAULT","0417 0416 1822 1218",28,"M","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0541,-118.2417,"MAIN TEMPLE",6.5,4.82,14.3,12.9,0,"06:59","17:01","Clear","Clear conditions throughout the day.",276.680236947639
220104503,"2022-01-09 12:20",1,"Central",148,1,236,"INTIMATE PARTNER - AGGRAVATED ASSAULT","1218 2004 2000 0913 1814 0416 0408",40,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0438,-118.2416,"600 E 5TH ST ",6.5,4.82,14.3,12.9,0,"06:59","17:01","Clear","Clear conditions throughout the day.",958.434214238539
220104509,"2022-01-09 14:20",1,"Central",111,1,761,"BRANDISH WEAPON","0917 1266 2004 1822 0334",38,"M","H",203,"OTHER BUSINESS",216,"SCISSORS",34.0572,-118.2388,"600 N MAIN ST ",6.5,4.82,14.3,12.9,0,"06:59","17:01","Clear","Clear conditions throughout the day.",712.948546597904
220104513,"2022-01-09 14:30",1,"Central",156,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","2000 0913 1814 0448 0408 0416",49,"F","B",516,"SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,"500 S SAN PEDRO ST ",6.5,4.82,14.3,12.9,0,"06:59","17:01","Clear","Clear conditions throughout the day.",964.779674721722
220105471,"2022-01-10 05:10",1,"Central",119,2,624,"BATTERY - SIMPLE ASSAULT","1202 2004 1414 0910 1822 0522 2052 2050",62,"F","B",900,"MTA - RED LINE - UNION STATION",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0561,-118.2375,"800 N ALAMEDA ST ",6.5,4.82,15.9,16,0,"06:59","17:02","Clear","Clear conditions throughout the day.",714.355096941368
220104573,"2022-01-10 08:00",1,"Central",145,2,624,"BATTERY - SIMPLE ASSAULT","0337 0416 0429 1822",60,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0481,-118.2472,"400 S MAIN ST ",6.5,4.82,15.9,16,0,"06:59","17:02","Clear","Clear conditions throughout the day.",563.122963708484
220104543,"2022-01-10 08:10",1,"Central",119,2,624,"BATTERY - SIMPLE ASSAULT","2004 0356 1266 0910 2048",0,"M","X",900,"MTA - RED LINE - UNION STATION",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0561,-118.2375,"800 N ALAMEDA ST ",6.5,4.82,15.9,16,0,"06:59","17:02","Clear","Clear conditions throughout the day.",714.355096941368
220104560,"2022-01-10 09:05",1,"Central",128,1,210,"ROBBERY","1822 2004 0337 1402 0391",50,"M","B",602,"BANK",504,"DEMAND NOTE",34.0504,-118.2409,"300 E 1ST ST ",6.5,4.82,15.9,16,0,"06:59","17:02","Clear","Clear conditions throughout the day.",328.043562438356
220104557,"2022-01-10 11:40",1,"Central",142,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1307 1309 1100 0334 0329 0450 1822",19,"M","B",101,"STREET",106,"UNKNOWN FIREARM",34.0492,-118.2525,"5TH HILL",6.5,4.82,15.9,16,0,"06:59","17:02","Clear","Clear conditions throughout the day.",880.606874164811
220104579,"2022-01-10 17:40",1,"Central",128,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 1266 0334 0302 1822",22,"M","H",203,"OTHER BUSINESS",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0498,-118.24,"100 ASTRONAUT EL ",6.5,4.82,15.9,16,0,"06:59","17:02","Clear","Clear conditions throughout the day.",434.587361731612
220104578,"2022-01-10 17:40",1,"Central",128,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 1266 0302 1822 0334",37,"M","H",203,"OTHER BUSINESS",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0498,-118.24,"100 ASTRONAUT EL ",6.5,4.82,15.9,16,0,"06:59","17:02","Clear","Clear conditions throughout the day.",434.587361731612
220104577,"2022-01-10 19:45",1,"Central",156,2,624,"BATTERY - SIMPLE ASSAULT","0448 0429 0361 1822 0444",70,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,"500 S SAN PEDRO ST ",6.5,4.82,15.9,16,0,"06:59","17:02","Clear","Clear conditions throughout the day.",964.779674721722
220104769,"2022-01-10 20:00",1,"Central",156,1,210,"ROBBERY","0305 1822 0334 0449 1223 2004 1218",58,"M","W",101,"STREET",200,"KNIFE WITH BLADE 6INCHES OR LESS",34.0446,-118.245,"5TH ST WALL",6.5,4.82,15.9,16,0,"06:59","17:02","Clear","Clear conditions throughout the day.",858.561165993895
220104580,"2022-01-10 20:15",1,"Central",154,1,761,"BRANDISH WEAPON","0334 0913 1218 2004",36,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",114,"AIR PISTOL/REVOLVER/RIFLE/BB GUN",34.0467,-118.2485,"100 W 5TH ST ",6.5,4.82,15.9,16,0,"06:59","17:02","Clear","Clear conditions throughout the day.",759.631990846876
220104619,"2022-01-11 15:45",1,"Central",142,2,930,"CRIMINAL THREATS - NO WEAPON DISPLAYED","0917 1822 0355 0443 0369",19,"F","H",203,"OTHER BUSINESS",511,"VERBAL THREAT",34.0519,-118.2531,"500 W 5TH ST ",6.5,4.82,16.8,16,0,"06:59","17:03","Clear","Clear conditions throughout the day.",869.343631228962
220104657,"2022-01-11 22:00",1,"Central",153,1,210,"ROBBERY","1218 2004 1822 0400 0416 0344",41,"M","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0466,-118.252,"6TH BROADWAY",6.5,4.82,16.8,16,0,"06:59","17:03","Clear","Clear conditions throughout the day.",990.93337166998
220104707,"2022-01-12 01:35",1,"Central",119,1,210,"ROBBERY","1266 0370 1414 0416 0429 0344 1822 2004 0910",43,"M","H",834,"LA UNION STATION (NOT LINE SPECIFIC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0561,-118.2375,"800 N ALAMEDA ST ",6.5,4.82,16,15.9,0,"06:58","17:04","Clear","Clear conditions throughout the day.",714.355096941368
220104666,"2022-01-12 06:30",1,"Central",111,2,624,"BATTERY - SIMPLE ASSAULT","0345 1218 0416 1822",29,"M","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0558,-118.24,"ARCADIA MAIN",6.5,4.82,16,15.9,0,"06:58","17:04","Clear","Clear conditions throughout the day.",522.375310812022
220104660,"2022-01-12 09:20",1,"Central",124,2,755,"BOMB SCARE","1501 0404",0,"M","O",725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",511,"VERBAL THREAT",34.0539,-118.2436,"200 N SPRING ST ",6.5,4.82,16,15.9,0,"06:58","17:04","Clear","Clear conditions throughout the day.",185.504968992895
220104698,"2022-01-12 09:25",1,"Central",156,2,755,"BOMB SCARE","0404 1501 1822 2004",0,"X","X",725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",511,"VERBAL THREAT",34.0446,-118.245,"500 SAN JULIAN ST ",6.5,4.82,16,15.9,0,"06:58","17:04","Clear","Clear conditions throughout the day.",858.561165993895
220104667,"2022-01-12 11:00",1,"Central",153,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 2033 1822",0,"F","A",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0467,-118.252,"600 S SPRING ST ",6.5,4.82,16,15.9,0,"06:58","17:04","Clear","Clear conditions throughout the day.",983.923958774311
220104683,"2022-01-12 12:20",1,"Central",146,1,761,"BRANDISH WEAPON","0334 0913",50,"M","O",203,"OTHER BUSINESS",207,"OTHER KNIFE",34.0461,-118.2461,"200 E 5TH ST ",6.5,4.82,16,15.9,0,"06:58","17:04","Clear","Clear conditions throughout the day.",718.409498497779
220104858,"2022-01-13 02:00",1,"Central",156,1,440,"THEFT PLAIN - PETTY ($950 & UNDER)","0344 0416 0429 1822 2004 1218 1202",65,"M","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0446,-118.245,"500 SAN JULIAN ST ",6.5,4.82,16.6,15.7,0,"06:58","17:05","Partially cloudy","Becoming cloudy in the afternoon.",858.561165993895
220104733,"2022-01-13 10:45",1,"Central",156,2,624,"BATTERY - SIMPLE ASSAULT","1822 0416",61,"F","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,"5TH SAN PEDRO",6.5,4.82,16.6,15.7,0,"06:58","17:05","Partially cloudy","Becoming cloudy in the afternoon.",894.676019499809
220104751,"2022-01-13 19:50",1,"Central",145,2,860,"BATTERY WITH SEXUAL CONTACT","0522 1822 1218",29,"M","B",503,"HOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0471,-118.2474,"100 E 5TH ST ",6.5,4.82,16.6,15.7,0,"06:58","17:05","Partially cloudy","Becoming cloudy in the afternoon.",666.551514951763
220104749,"2022-01-13 23:20",1,"Central",119,1,220,"ATTEMPTED ROBBERY","1218 0416 0337 0910 1020 1822",46,"M","H",834,"LA UNION STATION (NOT LINE SPECIFIC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0561,-118.2375,"800 N ALAMEDA ST ",6.5,4.82,16.6,15.7,0,"06:58","17:05","Partially cloudy","Becoming cloudy in the afternoon.",714.355096941368
220104759,"2022-01-14 05:33",1,"Central",119,2,755,"BOMB SCARE","0404 0910 1822",0,"X","X",834,"LA UNION STATION (NOT LINE SPECIFIC)",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0561,-118.2375,"800 N ALAMEDA ST ",6.5,4.82,16.2,15.7,0,"06:58","17:05","Clear","Clear conditions throughout the day.",714.355096941368
220104768,"2022-01-14 08:55",1,"Central",144,2,625,"OTHER ASSAULT","1253 0910 0917 1822 0356 2051",27,"M","H",801,"MTA BUS",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0478,-118.2484,"6TH ST MAIN",6.5,4.82,16.2,15.7,0,"06:58","17:05","Clear","Clear conditions throughout the day.",658.045741615644
220104779,"2022-01-14 11:30",1,"Central",122,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0319 0913 0555 0305 0431 0903 2054 1536 0602",54,"M","B",102,"SIDEWALK",512,"MACE/PEPPER SPRAY",34.0572,-118.2481,"100 N HILL ST ",6.5,4.82,16.2,15.7,0,"06:58","17:05","Clear","Clear conditions throughout the day.",686.608964450639
220104828,"2022-01-14 15:20",1,"Central",124,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","2004 0416 1402 1414 1822",30,"M","H",101,"STREET",312,"PIPE/METAL PIPE",34.0529,-118.2445,"1ST ST SPRING ST",6.5,4.82,16.2,15.7,0,"06:58","17:05","Clear","Clear conditions throughout the day.",105.631836616383
220106782,"2022-01-15 03:00",1,"Central",156,2,930,"CRIMINAL THREATS - NO WEAPON DISPLAYED","1822 1218 0443",43,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT",34.0446,-118.245,"500 SAN JULIAN ST ",6.5,4.82,15.8,15.7,0.266,"06:58","17:06","Rain, Partially cloudy","Partly cloudy throughout the day with rain.",858.561165993895
220104859,"2022-01-15 10:00",1,"Central",154,1,761,"BRANDISH WEAPON","0913 2004 1218 0334 1501",55,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT",34.046,-118.2493,"500 S LOS ANGELES ST ",6.5,4.82,15.8,15.7,0.266,"06:58","17:06","Rain, Partially cloudy","Partly cloudy throughout the day with rain.",866.113077327793
220104882,"2022-01-15 15:00",1,"Central",155,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","0400 0416 1814 0448 0913 0419 1414",30,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0454,-118.2465,"500 MAPLE AV ",6.5,4.82,15.8,15.7,0.266,"06:58","17:06","Rain, Partially cloudy","Partly cloudy throughout the day with rain.",804.009148378283
220104872,"2022-01-15 19:48",1,"Central",154,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","0444 1814 0400",20,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0474,-118.2496,"500 S SPRING ST ",6.5,4.82,15.8,15.7,0.266,"06:58","17:06","Rain, Partially cloudy","Partly cloudy throughout the day with rain.",766.50635606971
220104876,"2022-01-16 02:30",1,"Central",153,1,121,"RAPE, FORCIBLE","2004 0532 0500 0527 0516 1218 0334 2001 0913 1817",33,"F","W",103,"ALLEY",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0466,-118.252,"6TH ST SPRING ST",6.5,4.82,18.6,16,0,"06:58","17:07","Partially cloudy","Partly cloudy throughout the day.",990.93337166998
220104923,"2022-01-16 06:20",1,"Central",119,2,624,"BATTERY - SIMPLE ASSAULT","1251 1822 0910 0447",34,"M","B",834,"LA UNION STATION (NOT LINE SPECIFIC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0561,-118.2375,"800 N ALAMEDA ST ",6.5,4.82,18.6,16,0,"06:58","17:07","Partially cloudy","Partly cloudy throughout the day.",714.355096941368
220104900,"2022-01-16 11:05",1,"Central",146,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 2004 0603 1810 0334 0913 0445",40,"M","B",516,"SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS",207,"OTHER KNIFE",34.0467,-118.247,"200 WINSTON ST ",6.5,4.82,18.6,16,0,"06:58","17:07","Partially cloudy","Partly cloudy throughout the day.",687.927985835503
220104946,"2022-01-16 20:00",1,"Central",142,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","0913 0416 1813 2000",22,"F","A",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0519,-118.2531,"400 W 5TH ST ",6.5,4.82,18.6,16,0,"06:58","17:07","Partially cloudy","Partly cloudy throughout the day.",869.343631228962
220104930,"2022-01-17 02:00",1,"Central",145,2,624,"BATTERY - SIMPLE ASSAULT","0416",55,"M","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0471,-118.2474,"100 E 5TH ST ",6.5,4.82,15.9,14.8,4.112,"06:57","17:08","Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.",666.551514951763
220104945,"2022-01-17 09:10",1,"Central",153,1,210,"ROBBERY","1822 0334 0344 1309",57,"F","A",123,"PARKING UNDERGROUND/BUILDING",102,"HAND GUN",34.0466,-118.252,"600 S BROADWAY ",6.5,4.82,15.9,14.8,4.112,"06:57","17:08","Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.",990.93337166998
220105030,"2022-01-17 14:00",1,"Central",157,2,624,"BATTERY - SIMPLE ASSAULT","0416 2004 1202 1822",60,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0435,-118.2427,"5TH ST SAN PEDRO",6.5,4.82,15.9,14.8,4.112,"06:57","17:08","Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.",976.593716798603
220104954,"2022-01-17 14:00",1,"Central",157,1,210,"ROBBERY","1822 2004 0344 0416 1218",56,"M","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,"500 S SAN PEDRO ST ",6.5,4.82,15.9,14.8,4.112,"06:57","17:08","Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.",894.676019499809
220106857,"2022-01-17 14:00",1,"Central",157,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 1218 2004 0416",38,"M","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0435,-118.2427,"5TH ST SAN PEDRO",6.5,4.82,15.9,14.8,4.112,"06:57","17:08","Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.",976.593716798603
220104982,"2022-01-17 18:10",1,"Central",146,1,220,"ATTEMPTED ROBBERY","1822 1218 2004 0448",53,"M","O",402,"MARKET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0449,-118.2458,"5TH ST WALL ST",6.5,4.82,15.9,14.8,4.112,"06:57","17:08","Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.",839.551061401153
220105040,"2022-01-17 18:10",1,"Central",147,1,210,"ROBBERY","0416 0344 0342 1822 2004 1218",49,"M","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0459,-118.243,"4TH ST SAN PEDRO",6.5,4.82,15.9,14.8,4.112,"06:57","17:08","Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.",708.017111960087
220104976,"2022-01-17 21:12",1,"Central",135,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 1100 1407 0334 0430 0302",31,"M","H",401,"MINI-MART",109,"SEMI-AUTOMATIC PISTOL",34.0495,-118.2459,"300 S MAIN ST ",6.5,4.82,15.9,14.8,4.112,"06:57","17:08","Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.",366.752271330426
